pre_proCodigoProvincia,pre_depCodigoDepartamento,pre_munCodigoMunicipio,preMesasTotales,preMesasEscrutadas,prePorcenMesasEscrutadas,preVotosValidos,prePorcenVotosValidos,preVotosPositivos,prePorcenVotosPositivos,preVotosEnBlanco,prePorcenVotosEnBlanco,preVotosNulos,prePorcenVotosNulos,preVotosRecurridos,prePorcenVotosRecurridos,preElectores,preTotalVotantes,prePTotalVotantes,preParticipacion,preCandidatos,preParticipEscrutado,prePorcParticipEscrutado,OT_Codigo,OT_Votos,OT_PVotos
"16","006","036",0,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"16","006","039",9,9,1.00000000e+02,1933,9.65100021e+01,1895,9.80299988e+01,38,1.97000003e+00,68,3.39000010e+00,2,1.00000001e-01,2996,2003,6.68600006e+01,,0,,6.68600006e+01,"9997",23,1.21000004e+00
"16","006","043",8,8,1.00000000e+02,1494,9.68899994e+01,1470,9.83899994e+01,24,1.61000001e+00,47,3.04999995e+00,1,5.99999987e-02,2519,1542,6.12099991e+01,,0,,6.12099991e+01,"9997",27,1.84000003e+00
"16","006","999",40,40,1.00000000e+02,7688,9.60800018e+01,7561,9.83499985e+01,127,1.64999998e+00,310,3.86999989e+00,4,5.00000007e-02,12377,8002,6.46500015e+01,,0,,6.46500015e+01,"9997",153,2.01999998e+00
"16","007","042",1,1,1.00000000e+02,119,9.83499985e+01,116,9.74800034e+01,3,2.51999998e+00,2,1.64999998e+00,0,0.00000000e+00,208,121,5.81699982e+01,,0,,5.81699982e+01,"0567",1,8.39999974e-01
"16","007","049",3,2,6.66699982e+01,369,9.38899994e+01,355,9.62099991e+01,14,3.78999996e+00,24,6.11000013e+00,0,0.00000000e+00,673,393,5.84000015e+01,,0,,6.11199989e+01,"9997",13,3.66000009e+00
"16","007","057",1,1,1.00000000e+02,235,9.91600037e+01,233,9.91500015e+01,2,8.50000024e-01,2,8.39999974e-01,0,0.00000000e+00,342,237,6.93000031e+01,,0,,6.93000031e+01,"9997",2,8.60000014e-01
"16","007","505",2,1,5.00000000e+01,41,1.00000000e+02,40,9.75599976e+01,1,2.44000006e+00,0,0.00000000e+00,0,0.00000000e+00,114,41,3.59599991e+01,,0,,6.40599976e+01,"0503",1,2.44000006e+00
"16","007","999",7,5,7.14300003e+01,764,9.64599991e+01,744,9.73799973e+01,20,2.61999989e+00,28,3.53999996e+00,0,0.00000000e+00,1337,792,5.92400017e+01,,0,,6.30099983e+01,"9997",19,2.54999995e+00
"16","008","019",5,5,1.00000000e+02,1130,9.80899963e+01,1114,9.85800018e+01,16,1.41999996e+00,22,1.90999997e+00,0,0.00000000e+00,1517,1152,7.59400024e+01,,0,,7.59400024e+01,"9997",15,1.35000002e+00
"16","008","020",0,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"16","008","024",12,12,1.00000000e+02,2915,9.68099976e+01,2887,9.90400009e+01,28,9.59999979e-01,94,3.11999989e+00,2,7.00000003e-02,4058,3011,7.41999969e+01,,0,,7.41999969e+01,"9997",109,3.77999997e+00
"16","008","051",1,1,1.00000000e+02,30,9.09100037e+01,30,1.00000000e+02,0,0.00000000e+00,3,9.09000015e+00,0,0.00000000e+00,67,33,4.92500000e+01,,0,,4.92500000e+01,"9997",0,0.00000000e+00
"16","008","053",3,3,1.00000000e+02,560,9.65500031e+01,544,9.71399994e+01,16,2.85999990e+00,20,3.45000005e+00,0,0.00000000e+00,939,580,6.17700005e+01,,0,,6.17700005e+01,"9997",11,2.01999998e+00
"16","008","069",1,1,1.00000000e+02,190,9.94800034e+01,187,9.84199982e+01,3,1.58000004e+00,1,5.19999981e-01,0,0.00000000e+00,257,191,7.43199997e+01,,0,,7.43199997e+01,"0050",1,5.29999971e-01
"16","008","504",1,1,1.00000000e+02,53,9.81500015e+01,53,1.00000000e+02,0,0.00000000e+00,1,1.85000002e+00,0,0.00000000e+00,102,54,5.29399986e+01,,0,,5.29399986e+01,"9997",2,3.76999998e+00
"16","008","506",1,1,1.00000000e+02,72,9.86299973e+01,71,9.86100006e+01,1,1.38999999e+00,1,1.37000000e+00,0,0.00000000e+00,134,73,5.44799995e+01,,0,,5.44799995e+01,"9997",0,0.00000000e+00
"16","008","999",25,25,1.00000000e+02,4955,9.71399994e+01,4891,9.87099991e+01,64,1.28999996e+00,144,2.81999993e+00,2,3.99999991e-02,7106,5101,7.17799988e+01,,0,,7.17799988e+01,"9997",139,2.83999991e+00
"16","009","025",47,46,9.78700027e+01,10323,9.56200027e+01,10176,9.85800018e+01,147,1.41999996e+00,467,4.32999992e+00,6,5.99999987e-02,16238,10796,6.64899979e+01,,0,,6.79300003e+01,"9997",445,4.36999989e+00
"16","009","059",0,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"16","009","503",5,5,1.00000000e+02,853,9.71500015e+01,844,9.89400024e+01,9,1.05999994e+00,25,2.84999990e+00,0,0.00000000e+00,1425,878,6.16100006e+01,,0,,6.16100006e+01,"9997",39,4.61999989e+00
"16","009","507",2,2,1.00000000e+02,302,9.71100006e+01,299,9.90100021e+01,3,9.90000010e-01,9,2.89000010e+00,0,0.00000000e+00,545,311,5.70600014e+01,,0,,5.70600014e+01,"9997",6,2.00999999e+00
"16","009","999",342,335,9.79499969e+01,75166,9.68600006e+01,74245,9.87699966e+01,921,1.23000002e+00,2335,3.00999999e+00,100,1.29999995e-01,114054,77601,6.80400009e+01,,0,,6.94899979e+01,"9997",2991,4.03000021e+00
"16","010","058",36,36,1.00000000e+02,8542,9.56900024e+01,8447,9.88899994e+01,95,1.11000001e+00,383,4.28999996e+00,2,1.99999996e-02,12301,8927,7.25699997e+01,,0,,7.25699997e+01,"9997",231,2.73000002e+00
"16","010","999",36,36,1.00000000e+02,8542,9.56900024e+01,8447,9.88899994e+01,95,1.11000001e+00,383,4.28999996e+00,2,1.99999996e-02,12301,8927,7.25699997e+01,,0,,7.25699997e+01,"9997",231,2.73000002e+00
"16","011","010",1,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,60,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"16","011","012",10,8,8.00000000e+01,2083,9.58099976e+01,2070,9.93799973e+01,13,6.20000005e-01,91,4.19000006e+00,0,0.00000000e+00,3492,2174,6.22599983e+01,,0,,7.78099976e+01,"9997",31,1.50000000e+00
"16","011","014",28,24,8.57099991e+01,5862,9.65100021e+01,5781,9.86200027e+01,81,1.38000000e+00,211,3.47000003e+00,1,1.99999996e-02,9479,6074,6.40800018e+01,,0,,7.47799988e+01,"9997",149,2.57999992e+00
"16","011","022",4,4,1.00000000e+02,1043,9.71999969e+01,1029,9.86600037e+01,14,1.34000003e+00,30,2.79999995e+00,0,0.00000000e+00,1346,1073,7.97200012e+01,,0,,7.97200012e+01,"9997",8,7.79999971e-01
"16","011","023",3,3,1.00000000e+02,716,9.44599991e+01,709,9.90199966e+01,7,9.80000019e-01,39,5.15000010e+00,3,4.00000006e-01,915,758,8.28399963e+01,,0,,8.28399963e+01,"9997",10,1.40999997e+00
"16","011","037",19,19,1.00000000e+02,4745,9.53799973e+01,4693,9.89000015e+01,52,1.10000002e+00,229,4.59999990e+00,1,1.99999996e-02,6532,4975,7.61600037e+01,,0,,7.61600037e+01,"9997",90,1.91999996e+00
"16","011","040",18,18,1.00000000e+02,4254,9.16600037e+01,4181,9.82799988e+01,73,1.72000003e+00,386,8.31999969e+00,1,1.99999996e-02,6003,4641,7.73099976e+01,,0,,7.73099976e+01,"9997",106,2.53999996e+00
"16","011","054",3,3,1.00000000e+02,636,1.00000000e+02,595,9.35500031e+01,41,6.44999981e+00,0,0.00000000e+00,0,0.00000000e+00,899,636,7.07500000e+01,,0,,7.07500000e+01,"9997",14,2.34999990e+00
"16","011","999",87,80,9.19499969e+01,19349,9.51200027e+01,19068,9.85500031e+01,281,1.45000005e+00,986,4.84999990e+00,6,2.99999993e-02,28746,20341,7.07600021e+01,,0,,7.63799973e+01,"9997",408,2.14000010e+00
"16","012","004",62,62,1.00000000e+02,15794,9.56900024e+01,15600,9.87699966e+01,194,1.23000002e+00,703,4.26000023e+00,9,5.00000007e-02,21574,16506,7.65100021e+01,,0,,7.65100021e+01,"9997",594,3.80999994e+00
"16","012","007",49,49,1.00000000e+02,11651,9.52900009e+01,11439,9.81800003e+01,212,1.82000005e+00,564,4.61000013e+00,12,1.00000001e-01,16960,12227,7.20899963e+01,,0,,7.20899963e+01,"9997",484,4.23000002e+00
"16","012","009",15,15,1.00000000e+02,3712,9.76100006e+01,3663,9.86800003e+01,49,1.32000005e+00,91,2.39000010e+00,0,0.00000000e+00,5130,3803,7.41299973e+01,,0,,7.41299973e+01,"9997",109,2.98000002e+00
"16","012","011",11,11,1.00000000e+02,2823,9.64100037e+01,2800,9.91900024e+01,23,8.10000002e-01,105,3.58999991e+00,0,0.00000000e+00,3807,2928,7.69100037e+01,,0,,7.69100037e+01,"9997",45,1.61000001e+00
"16","012","015",56,53,9.46399994e+01,13374,9.53199997e+01,13198,9.86800003e+01,176,1.32000005e+00,636,4.53000021e+00,20,1.40000001e-01,19526,14030,7.18499985e+01,,0,,7.59199982e+01,"9997",405,3.06999993e+00
"16","012","016",188,170,9.04300003e+01,43070,9.62900009e+01,42556,9.88099976e+01,514,1.19000006e+00,1617,3.60999990e+00,44,1.00000001e-01,65556,44731,6.82300034e+01,,0,,7.54599991e+01,"9997",1976,4.63999987e+00
"16","012","018",5,3,6.00000000e+01,636,9.46399994e+01,629,9.89000015e+01,7,1.10000002e+00,35,5.21000004e+00,1,1.50000006e-01,1480,672,4.54099998e+01,,0,,7.56800003e+01,"9997",17,2.70000005e+00
"16","012","029",0,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"16","012","031",11,11,1.00000000e+02,2616,9.63899994e+01,2580,9.86200027e+01,36,1.38000000e+00,98,3.60999990e+00,0,0.00000000e+00,3520,2714,7.70999985e+01,,0,,7.70999985e+01,"9997",49,1.89999998e+00
"16","012","032",28,28,1.00000000e+02,7074,9.61399994e+01,6986,9.87600021e+01,88,1.24000001e+00,280,3.80999994e+00,4,5.00000007e-02,9697,7358,7.58799973e+01,,0,,7.58799973e+01,"9997",307,4.38999987e+00
"16","012","034",17,17,1.00000000e+02,4257,9.54300003e+01,4205,9.87799988e+01,52,1.22000003e+00,203,4.55000019e+00,1,1.99999996e-02,5811,4461,7.67699966e+01,,0,,7.67699966e+01,"9997",125,2.97000003e+00
"16","012","041",7,7,1.00000000e+02,1628,9.66699982e+01,1596,9.80299988e+01,32,1.97000003e+00,56,3.32999992e+00,0,0.00000000e+00,2231,1684,7.54800034e+01,,0,,7.54800034e+01,"9997",34,2.13000011e+00
"16","012","052",1,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,213,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"16","012","070",77,77,1.00000000e+02,19204,9.62799988e+01,18978,9.88199997e+01,226,1.17999995e+00,703,3.51999998e+00,40,2.00000003e-01,26918,19947,7.40999985e+01,,0,,7.40999985e+01,"9997",512,2.70000005e+00
"16","012","501",17,15,8.82399979e+01,3637,9.55599976e+01,3581,9.84599991e+01,56,1.53999996e+00,169,4.44000006e+00,0,0.00000000e+00,5454,3806,6.97799988e+01,,0,,7.80199966e+01,"9997",89,2.49000001e+00
"16","012","999",771,737,9.55899963e+01,185558,9.63099976e+01,183284,9.87699966e+01,2274,1.23000002e+00,6917,3.58999991e+00,189,1.00000001e-01,264620,192664,7.28099976e+01,,0,,7.60899963e+01,"9997",7454,4.07000017e+00
"16","013","003",1,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,189,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"16","013","008",1,1,1.00000000e+02,208,9.85800018e+01,208,1.00000000e+02,0,0.00000000e+00,3,1.41999996e+00,0,0.00000000e+00,301,211,7.00999985e+01,,0,,7.00999985e+01,"9997",4,1.91999996e+00
"16","013","027",2,2,1.00000000e+02,370,9.91999969e+01,368,9.94599991e+01,2,5.40000021e-01,3,8.00000012e-01,0,0.00000000e+00,555,373,6.72099991e+01,,0,,6.72099991e+01,"0503",2,5.40000021e-01
"16","013","044",2,2,1.00000000e+02,325,9.87799988e+01,319,9.81500015e+01,6,1.85000002e+00,4,1.22000003e+00,0,0.00000000e+00,522,329,6.30299988e+01,,0,,6.30299988e+01,"0503",2,6.20000005e-01
"16","013","048",1,1,1.00000000e+02,97,1.00000000e+02,97,1.00000000e+02,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,132,97,7.34800034e+01,,0,,7.34800034e+01,"0567",1,1.02999997e+00
"16","013","067",2,2,1.00000000e+02,429,9.79499969e+01,424,9.88300018e+01,5,1.16999996e+00,9,2.04999995e+00,0,0.00000000e+00,568,438,7.71100006e+01,,0,,7.71100006e+01,"9997",8,1.88999999e+00
"16","013","999",12,11,9.16699982e+01,2205,9.68799973e+01,2182,9.89599991e+01,23,1.03999996e+00,71,3.11999989e+00,0,0.00000000e+00,3295,2276,6.90699997e+01,,0,,7.32799988e+01,"9997",86,3.94000006e+00
"16","999","999",1616,1561,9.65999985e+01,365454,9.63700027e+01,360790,9.87200012e+01,4664,1.27999997e+00,13411,3.53999996e+00,362,1.00000001e-01,537093,379227,7.06100006e+01,,0,,7.29899979e+01,"9997",14085,3.90000010e+00
"17","001","001",1184,1180,9.96600037e+01,272476,9.65699997e+01,266311,9.77399979e+01,6165,2.25999999e+00,8778,3.10999990e+00,895,3.19999993e-01,406469,282149,6.94100037e+01,,0,,6.96500015e+01,"9997",15777,5.92000008e+00
"17","001","002",52,52,1.00000000e+02,12447,9.75999985e+01,12159,9.76900024e+01,288,2.30999994e+00,252,1.98000002e+00,54,4.19999987e-01,17623,12753,7.23700027e+01,,0,,7.23700027e+01,"9997",553,4.55000019e+00
"17","001","999",1236,1232,9.96800003e+01,284923,9.66200027e+01,278470,9.77399979e+01,6453,2.25999999e+00,9030,3.05999994e+00,949,3.19999993e-01,424092,294902,6.95400009e+01,,0,,6.97699966e+01,"9997",16330,5.86000013e+00
"17","002","003",12,12,1.00000000e+02,2631,9.71900024e+01,2571,9.77200012e+01,60,2.27999997e+00,70,2.58999991e+00,6,2.19999999e-01,3705,2707,7.30599976e+01,,0,,7.30599976e+01,"9997",120,4.67000008e+00
"17","002","004",25,25,1.00000000e+02,6124,9.78300018e+01,6004,9.80400009e+01,120,1.96000004e+00,126,2.00999999e+00,10,1.59999996e-01,8572,6260,7.30299988e+01,,0,,7.30299988e+01,"9997",386,6.42999983e+00
"17","002","999",37,37,1.00000000e+02,8755,9.76399994e+01,8575,9.79400024e+01,180,2.05999994e+00,196,2.19000006e+00,16,1.80000007e-01,12277,8967,7.30400009e+01,,0,,7.30400009e+01,"9997",506,5.90000010e+00
"17","003","005",15,15,1.00000000e+02,3581,9.75000000e+01,3483,9.72600021e+01,98,2.74000001e+00,86,2.33999991e+00,6,1.59999996e-01,5245,3673,7.00299988e+01,,0,,7.00299988e+01,"9997",181,5.19999981e+00
"17","003","006",21,21,1.00000000e+02,4841,9.64700012e+01,4740,9.79100037e+01,101,2.08999991e+00,166,3.30999994e+00,11,2.19999999e-01,6695,5018,7.49499969e+01,,0,,7.49499969e+01,"9997",283,5.96999979e+00
"17","003","007",81,81,1.00000000e+02,18138,9.72200012e+01,17662,9.73799973e+01,476,2.61999989e+00,455,2.44000006e+00,64,3.40000004e-01,27116,18657,6.88000031e+01,,0,,6.88000031e+01,"9997",1117,6.32000017e+00
"17","003","999",117,117,1.00000000e+02,26560,9.71200027e+01,25885,9.74599991e+01,675,2.53999996e+00,707,2.58999991e+00,81,3.00000012e-01,39056,27348,7.00199966e+01,,0,,7.00199966e+01,"9997",1581,6.11000013e+00
"17","004","008",75,74,9.86699982e+01,15704,9.71399994e+01,15297,9.74100037e+01,407,2.58999991e+00,443,2.74000001e+00,20,1.19999997e-01,25180,16167,6.42099991e+01,,0,,6.51100006e+01,"9997",528,3.45000005e+00
"17","004","009",6,6,1.00000000e+02,1272,9.91399994e+01,1253,9.85100021e+01,19,1.49000001e+00,9,6.99999988e-01,2,1.59999996e-01,1835,1283,6.99199982e+01,,0,,6.99199982e+01,"9997",17,1.36000001e+00
"17","004","010",23,23,1.00000000e+02,4200,9.77399979e+01,4065,9.67900009e+01,135,3.21000004e+00,94,2.19000006e+00,3,7.00000003e-02,6930,4297,6.20099983e+01,,0,,6.20099983e+01,"9997",110,2.71000004e+00
"17","004","999",104,103,9.90400009e+01,21176,9.73700027e+01,20615,9.73499985e+01,561,2.65000010e+00,546,2.50999999e+00,25,1.09999999e-01,33945,21747,6.40699997e+01,,0,,6.47300034e+01,"9997",655,3.18000007e+00
"17","005","011",28,27,9.64300003e+01,5169,9.86600037e+01,4987,9.64800034e+01,182,3.51999998e+00,55,1.04999995e+00,15,2.89999992e-01,9193,5239,5.69900017e+01,,0,,5.92400017e+01,"9997",175,3.50999999e+00
"17","005","012",23,20,8.69599991e+01,3852,9.82200012e+01,3692,9.58499985e+01,160,4.15000010e+00,66,1.67999995e+00,4,1.00000001e-01,7510,3922,5.22200012e+01,,0,,6.07099991e+01,"9997",147,3.98000002e+00
"17","005","013",9,9,1.00000000e+02,1765,9.89300003e+01,1722,9.75599976e+01,43,2.44000006e+00,19,1.07000005e+00,0,0.00000000e+00,2733,1784,6.52799988e+01,,0,,6.52799988e+01,"9997",64,3.72000003e+00
"17","005","014",51,51,1.00000000e+02,10398,9.79499969e+01,10081,9.69499969e+01,317,3.04999995e+00,213,2.00999999e+00,5,5.00000007e-02,17266,10616,6.14799995e+01,,0,,6.14799995e+01,"9997",323,3.20000005e+00
"17","005","015",34,33,9.70599976e+01,6421,9.91800003e+01,6267,9.75999985e+01,154,2.40000010e+00,42,6.49999976e-01,11,1.70000002e-01,10804,6474,5.99199982e+01,,0,,6.19300003e+01,"9997",222,3.53999996e+00
"17","005","999",145,140,9.65500031e+01,27605,9.84700012e+01,26749,9.69000015e+01,856,3.09999990e+00,395,1.40999997e+00,35,1.19999997e-01,47506,28035,5.90099983e+01,,0,,6.12700005e+01,"9997",941,3.51999998e+00
"17","006","016",23,1,4.34999990e+00,83,9.76500015e+01,82,9.88000031e+01,1,1.20000005e+00,2,2.34999990e+00,0,0.00000000e+00,7115,85,1.19000006e+00,,0,,3.71199989e+01,"0203",1,1.20000005e+00
"17","006","017",26,26,1.00000000e+02,4193,9.83600006e+01,4125,9.83799973e+01,68,1.62000000e+00,67,1.57000005e+00,3,7.00000003e-02,7583,4263,5.62200012e+01,,0,,5.62200012e+01,"9997",79,1.91999996e+00
"17","006","018",34,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,10363,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"17","006","999",83,27,3.25299988e+01,4276,9.83399963e+01,4207,9.83899994e+01,69,1.61000001e+00,69,1.59000003e+00,3,7.00000003e-02,25061,4348,1.73500004e+01,,0,,5.56599998e+01,"9997",81,1.92999995e+00
"17","007","019",197,196,9.94899979e+01,38216,9.73199997e+01,37012,9.68499985e+01,1204,3.15000010e+00,969,2.47000003e+00,84,2.09999993e-01,67315,39269,5.83400002e+01,,0,,5.86399994e+01,"9997",1606,4.34000015e+00
"17","007","020",29,29,1.00000000e+02,6617,9.87600021e+01,6454,9.75400009e+01,163,2.46000004e+00,78,1.15999997e+00,5,7.00000003e-02,9642,6700,6.94899979e+01,,0,,6.94899979e+01,"9997",285,4.42000008e+00
"17","007","021",39,39,1.00000000e+02,7791,9.76900024e+01,7608,9.76500015e+01,183,2.34999990e+00,157,1.97000003e+00,27,3.40000004e-01,13335,7975,5.98100014e+01,,0,,5.98100014e+01,"9997",427,5.61000013e+00
"17","007","022",8,8,1.00000000e+02,1767,9.88300018e+01,1715,9.70599976e+01,52,2.94000006e+00,18,1.00999999e+00,3,1.70000002e-01,2493,1788,7.17200012e+01,,0,,7.17200012e+01,"9997",98,5.71000004e+00
"17","007","023",57,55,9.64899979e+01,11235,9.73399963e+01,10883,9.68700027e+01,352,3.13000011e+00,297,2.56999993e+00,10,9.00000036e-02,18788,11542,6.14300003e+01,,0,,6.30299988e+01,"9997",480,4.40999985e+00
"17","007","999",330,327,9.90899963e+01,65626,9.75500031e+01,63672,9.70199966e+01,1954,2.98000002e+00,1519,2.25999999e+00,129,1.89999998e-01,111573,67274,6.02999992e+01,,0,,6.07500000e+01,"9997",3051,4.78999996e+00
"17","008","024",65,60,9.23099976e+01,11660,9.76600037e+01,11412,9.78700027e+01,248,2.13000011e+00,260,2.18000007e+00,19,1.59999996e-01,21535,11939,5.54399986e+01,,0,,5.94500008e+01,"9997",465,4.07000017e+00
"17","008","025",6,6,1.00000000e+02,1082,9.81900024e+01,1058,9.77799988e+01,24,2.22000003e+00,20,1.80999994e+00,0,0.00000000e+00,1820,1102,6.05499992e+01,,0,,6.05499992e+01,"9997",14,1.32000005e+00
"17","008","026",47,47,1.00000000e+02,9979,9.79300003e+01,9857,9.87799988e+01,122,1.22000003e+00,184,1.80999994e+00,27,2.59999990e-01,15819,10190,6.44199982e+01,,0,,6.44199982e+01,"9997",246,2.50000000e+00
"17","008","027",163,163,1.00000000e+02,34651,9.73600006e+01,33961,9.80100021e+01,690,1.99000001e+00,831,2.32999992e+00,108,3.00000012e-01,56695,35590,6.27700005e+01,,0,,6.27700005e+01,"9997",812,2.39000010e+00
"17","008","028",38,36,9.47399979e+01,7356,9.82600021e+01,7199,9.78700027e+01,157,2.13000011e+00,121,1.62000000e+00,9,1.19999997e-01,11843,7486,6.32099991e+01,,0,,6.66100006e+01,"9997",136,1.88999999e+00
"17","008","029",57,57,1.00000000e+02,9886,9.74599991e+01,9678,9.79000015e+01,208,2.09999990e+00,225,2.22000003e+00,33,3.30000013e-01,19721,10144,5.14399986e+01,,0,,5.14399986e+01,"9997",319,3.29999995e+00
"17","008","999",376,369,9.81399994e+01,74614,9.75999985e+01,73165,9.80599976e+01,1449,1.94000006e+00,1641,2.15000010e+00,196,2.59999990e-01,127433,76451,5.99900017e+01,,0,,6.09799995e+01,"9997",2063,2.81999993e+00
"17","009","030",20,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,3011,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"17","009","031",5,5,1.00000000e+02,1112,9.86699982e+01,1099,9.88300018e+01,13,1.16999996e+00,14,1.24000001e+00,1,9.00000036e-02,1559,1127,7.22900009e+01,,0,,7.22900009e+01,"9997",7,6.39999986e-01
"17","009","999",25,5,2.00000000e+01,1112,9.86699982e+01,1099,9.88300018e+01,13,1.16999996e+00,14,1.24000001e+00,1,9.00000036e-02,4570,1127,2.46599998e+01,,0,,7.22900009e+01,"9997",7,6.39999986e-01
"17","010","032",17,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,3517,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"17","010","033",8,8,1.00000000e+02,1399,9.85199966e+01,1378,9.85000000e+01,21,1.50000000e+00,19,1.34000003e+00,2,1.40000001e-01,2228,1420,6.37299995e+01,,0,,6.37299995e+01,"9997",32,2.31999993e+00
"17","010","034",11,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,0,0.00000000e+00,2181,0,0.00000000e+00,,0,,0.00000000e+00,"9997",0,0.00000000e+00
"17","010","999",36,8,2.22199993e+01,1399,9.85199966e+01,1378,9.85000000e+01,21,1.50000000e+00,19,1.34000003e+00,2,1.40000001e-01,7926,1420,1.79200001e+01,,0,,6.37299995e+01,"9997",32,2.31999993e+00
"17","011","035",71,70,9.85899963e+01,16443,9.77099991e+01,16079,9.77900009e+01,364,2.21000004e+00,329,1.96000004e+00,56,3.30000013e-01,23423,16828,7.18399963e+01,,0,,7.29300003e+01,"9997",698,4.34000015e+00
"17","011","036",30,29,9.66699982e+01,6704,9.86900024e+01,6580,9.81500015e+01,124,1.85000002e+00,69,1.01999998e+00,20,2.89999992e-01,9608,6793,7.06999969e+01,,0,,7.33700027e+01,"9997",151,2.28999996e+00
"17","011","999",101,99,9.80199966e+01,23147,9.79899979e+01,22659,9.78899994e+01,488,2.10999990e+00,398,1.67999995e+00,76,3.19999993e-01,33031,23621,7.15100021e+01,,0,,7.30599976e+01,"9997",849,3.75000000e+00
"17","012","037",28,27,9.64300003e+01,5596,9.79199982e+01,5492,9.81399994e+01,104,1.86000001e+00,105,1.84000003e+00,14,2.39999995e-01,8079,5715,7.07399979e+01,,0,,7.39499969e+01,"9997",160,2.91000009e+00
"17","012","038",28,28,1.00000000e+02,6902,9.74599991e+01,6723,9.74100037e+01,179,2.58999991e+00,173,2.44000006e+00,7,1.00000001e-01,9529,7082,7.43199997e+01,,0,,7.43199997e+01,"9997",211,3.14000010e+00
"17","012","999",56,55,9.82099991e+01,12498,9.76600037e+01,12215,9.77399979e+01,283,2.25999999e+00,278,2.17000008e+00,21,1.59999996e-01,17608,12797,7.26800003e+01,,0,,7.41600037e+01,"9997",371,3.03999996e+00
"17","013","039",9,9,1.00000000e+02,1814,9.87500000e+01,1774,9.77900009e+01,40,2.21000004e+00,23,1.25000000e+00,0,0.00000000e+00,2591,1837,7.09000015e+01,,0,,7.09000015e+01,"9997",46,2.58999991e+00
"17","013","040",14,14,1.00000000e+02,3231,9.79400024e+01,3192,9.87900009e+01,39,1.21000004e+00,63,1.90999997e+00,5,1.50000006e-01,4356,3299,7.57300034e+01,,0,,7.57300034e+01,"9997",84,2.63000011e+00
"17","013","999",23,23,1.00000000e+02,5045,9.82300034e+01,4966,9.84300003e+01,79,1.57000005e+00,86,1.66999996e+00,5,1.00000001e-01,6947,5136,7.39300003e+01,,0,,7.39300003e+01,"9997",130,2.61999989e+00
"17","014","041",14,8,5.71399994e+01,1940,9.89800034e+01,1907,9.83000031e+01,33,1.70000005e+00,18,9.20000017e-01,2,1.00000001e-01,3158,1960,6.20600014e+01,,0,,7.66800003e+01,"9997",39,2.04999995e+00
